gvkey,iid,datadate,tic,cusip,conm,curcddv,capgn,cheqv,div,divd,divdpaydateind,divsp,dvrated,paydateind,anncdate,capgnpaydate,cheqvpaydate,divdpaydate,divsppaydate,paydate,recorddate,curcdd,adrrc,ajexdi,cshoc,cshtrd,dvi,eps,epsmo,prccd,prchd,prcld,prcod,prcstd,trfd,exchg,secstat,tpci,cik,fic,add1,add2,add3,add4,addzip,busdesc,city,conml,costat,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
003851,03,20120924,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,8155572.0000,,1.1100,6,9.1300,9.2500,8.8900,9.0200,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20120925,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,13822610.0000,,1.1100,6,9.0200,9.2000,9.0000,9.1300,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20120926,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,5420805.0000,,1.1100,6,9.1600,9.2100,8.9500,8.9600,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20120927,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,8477095.0000,,1.1100,6,9.2300,9.3000,9.0400,9.1400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20120928,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,7016963.0000,,1.1100,6,9.1600,9.2000,9.0400,9.1400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121001,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,15083730.0000,,1.1100,6,9.4700,9.6550,9.1100,9.1200,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121002,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,15425280.0000,,1.1100,6,9.7700,9.8000,9.3500,9.4000,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121003,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,17118710.0000,,1.1100,6,10.1600,10.2700,9.7500,9.8700,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121004,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,11014370.0000,,1.1100,6,10.1400,10.2100,9.9000,10.2100,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121005,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,7120131.0000,,1.1100,6,10.2800,10.4800,10.1300,10.2500,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121008,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,7033592.0000,,1.1100,6,10.1300,10.4900,10.0900,10.2800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121009,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,9063378.0000,,1.1100,6,9.8900,10.1850,9.8400,10.1400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121010,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,8140174.0000,,1.1100,6,9.8400,9.9700,9.7500,9.9000,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121011,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,7757234.0000,,1.1100,6,9.7500,9.9000,9.7150,9.8800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121012,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,11386990.0000,,1.1100,6,10.0200,10.1100,9.7700,9.8400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121015,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,7128483.0000,,1.1100,6,10.1100,10.2000,10.0100,10.0800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121016,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,11026740.0000,,1.1100,6,9.9900,10.1500,9.9300,10.0900,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121017,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,9621204.0000,,1.1100,6,10.1900,10.3000,9.9300,9.9700,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121018,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,8827553.0000,,1.1100,6,10.2100,10.4000,10.2000,10.2000,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121019,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,7182775.0000,,1.1100,6,10.0000,10.2100,9.9500,10.1800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121022,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,7314313.0000,,1.1100,6,10.1400,10.1950,9.9000,10.0000,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121023,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,11525860.0000,,1.1100,6,10.1500,10.2500,9.9100,10.1400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121024,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,14093650.0000,,1.1100,6,10.0400,10.2820,9.8100,10.0800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121025,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,11582140.0000,,1.7000,9,9.6400,10.1000,9.5500,10.0500,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121026,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850311000.0000,9458386.0000,,1.7000,9,9.6400,9.7700,9.4900,9.7000,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121031,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,8299682.0000,,1.7000,9,9.6300,9.8150,9.5000,9.5300,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121101,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,6013576.0000,,1.7000,9,9.7000,9.7800,9.6300,9.6400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121102,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,7056087.0000,,1.7000,9,9.7000,9.7900,9.5400,9.7700,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121105,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,6273326.0000,,1.7000,9,9.7700,9.8300,9.6000,9.6400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121106,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,6963393.0000,,1.7000,9,10.0400,10.0400,9.7100,9.7600,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121107,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,11258150.0000,,1.7000,9,9.9400,10.0200,9.6150,9.9800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121108,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,11386270.0000,,1.7000,9,10.2900,10.3000,9.8300,9.8700,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121109,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,10308300.0000,,1.7000,9,10.1900,10.4900,10.0900,10.1900,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121112,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,7378766.0000,,1.7000,9,10.3000,10.4400,10.0700,10.2300,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121113,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,8207323.0000,,1.7000,9,10.2100,10.5000,10.1800,10.1900,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121114,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,16654680.0000,,1.7000,9,9.5600,10.4200,9.4800,10.2300,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121115,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,13038410.0000,,1.7000,9,9.4900,9.8050,9.4600,9.5500,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121116,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,9597808.0000,,1.7000,9,9.3300,9.5400,9.2100,9.4900,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121119,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,6730296.0000,,1.7000,9,9.5500,9.5600,9.3200,9.4600,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121120,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,6957865.0000,,1.7000,9,9.6800,9.8600,9.4100,9.6000,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121121,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,9153509.0000,,1.7000,9,9.7200,9.7300,9.4850,9.6900,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121123,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,2652558.0000,,1.7000,9,9.8400,9.8600,9.7000,9.7400,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121126,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,6873578.0000,,1.7000,9,9.8000,9.9400,9.5700,9.7800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121127,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,7973383.0000,,1.7000,9,9.8200,9.9700,9.7400,9.7600,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121128,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,11313590.0000,,1.7000,9,10.0000,10.1500,9.7500,9.7800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121129,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,10219460.0000,,1.7000,9,10.0500,10.1200,9.8600,10.0700,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121130,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,9743374.0000,,1.7000,9,10.0000,10.0500,9.8500,9.9800,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121203,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,9771577.0000,,1.7000,9,9.6200,10.0100,9.6000,9.9900,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
003851,03,20121204,DAL,247361702,DELTA AIR LINES INC,,,,,,,,,,,,,,,,,USD,,1.0000,850450000.0000,9928894.0000,,1.7000,9,9.7300,9.9600,9.5000,9.8600,3,1,11,A,0,0000027904,USA,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",Atlanta,Delta Air Lines Inc,A,,,58-0218548,,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,
